chunk_id,max_alignment_size
11820_sent_144_146,77
12874_sent_212_214,43
12334_sent_26,12
11820_sent_848_850,106
11593_sent_515_517,19
10015_sent_126_128,66
12448_sent_141_143,39
11689_sent_222_224,65
11148_sent_512_514,34
10768_sent_1_3,46
11591_sent_98_100,75
11148_sent_254_256,19
2435_sent_59_61,78
11337_sent_95_97,47
11755_sent_33_35,48
6187_sent_235,15
1888_sent_13_15,14
3904_sent_13_15,16
11689_sent_29,68
10015_sent_44_46,67
11591_sent_319_321,43
11591_sent_50,51
11818_sent_28,37
12874_sent_183_185,11
11591_sent_130_132,37
11689_sent_79_81,77
2435_sent_11_13,42
5473_sent_48_50,22
10015_sent_257_259,92
11826_sent_44_46,51
12080_sent_527_529,25
10501_sent_17_19,56
11826_sent_61,24
10511_sent_98_100,53
3405_sent_35_37,65
11148_sent_133_135,41
2801_sent_170,11
12408_sent_46_48,51
12805_sent_144_146,21
11148_sent_41_43,46
11820_sent_570_572,34
6187_sent_47,18
11148_sent_442_444,47
6187_sent_407_409,49
2435_sent_122_124,39
6187_sent_210_212,61
11148_sent_404_406,59
11826_sent_28_30,49
11820_sent_80_82,42
11820_sent_259,45
12697_sent_2,11
12874_sent_256,13
12080_sent_39_41,29
10041_sent_83_85,34
11755_sent_17_19,75
2435_sent_319_321,56
11246_sent_8_10,16
12874_sent_304_306,25
10518_sent_115,22
11820_sent_242_244,21
11755_sent_126_128,44
12080_sent_89_91,79
12080_sent_461_463,49
6284_sent_26_28,41
10484_sent_15_17,75
10041_sent_7_9,60
11148_sent_206_208,40
3425_sent_24_26,38
3405_sent_34_36,65
12080_sent_485_487,58
12448_sent_46,34
6284_sent_1_3,52
11755_sent_40_42,59
10067_sent_16_18,53
11820_sent_725_727,46
12080_sent_329_331,37
12448_sent_156_158,18
11689_sent_213,106
11591_sent_290_292,65
2435_sent_94,26
10511_sent_36,37
12080_sent_504,18
11755_sent_67_69,80
12874_sent_280,37
2801_sent_43_45,45
11755_sent_34,19
11623_sent_28,49
9183_sent_18_20,57
9183_sent_7_9,111
12080_sent_291_293,54
11689_sent_43_45,45
11148_sent_34,72
11507_sent_16_18,23
12080_sent_429_431,35
10041_sent_247_249,43
11148_sent_115,22
12080_sent_159_161,129
11755_sent_59_61,62
11591_sent_8_10,22
11148_sent_209_211,41
11755_sent_169_171,23
11148_sent_247_249,53
12408_sent_20_22,29
11754_sent_36_38,31
12408_sent_12_14,40
11148_sent_177_179,15
11150_sent_62,35
11689_sent_246_248,14
12080_sent_412_414,42
10454_sent_10_12,44
11593_sent_292_294,11
6284_sent_18_20,43
11148_sent_465_467,28
11593_sent_281,42
11148_sent_241_243,44
6187_sent_171_173,11
10041_sent_192,17
10286_sent_76,10
10506_sent_11_13,37
2801_sent_12,91
11337_sent_43,17
10041_sent_355_357,39
2801_sent_82_84,16
11148_sent_179_181,26
12080_sent_364_366,39
11751_sent_4_6,36
12080_sent_459,27
11148_sent_330_332,44
11818_sent_17,48
11976_sent_11_13,57
11148_sent_114_116,22
11326_sent_68_70,28
11148_sent_67_69,38
11593_sent_405_407,80
12448_sent_140_142,39
11593_sent_92_94,98
12805_sent_128_130,23
2801_sent_124_126,59
12080_sent_406,18
11593_sent_149_151,43
11148_sent_375_377,23
11820_sent_674_676,66
11148_sent_219_221,54
11820_sent_85_87,103
11593_sent_97_99,56
11246_sent_11_13,10
3405_sent_92_94,39
10501_sent_54,18
11689_sent_6,70
3405_sent_135_137,36
11148_sent_464,37
11591_sent_275_277,34
11689_sent_15,124
11820_sent_845_847,97
11148_sent_204_206,48
12080_sent_413_415,44
11820_sent_351,12
10015_sent_248_250,8
6187_sent_405_407,54
11591_sent_252_254,31
12080_sent_368_370,103
2801_sent_121_123,41
2435_sent_28_30,27
10286_sent_77_79,46
12080_sent_126,27
11820_sent_388_390,110
11150_sent_22,40
11826_sent_50_52,30
10518_sent_96_98,41
11820_sent_798_800,166
10041_sent_114,48
11150_sent_44_46,71
12265_sent_26,22
10936_sent_1_3,33
11326_sent_19_21,41
2435_sent_349,14
12046_sent_9_11,56
11820_sent_109_111,35
11212_sent_11_13,49
11689_sent_140_142,65
11337_sent_41_43,17
11148_sent_325_327,49
10067_sent_19,34
12080_sent_116_118,79
11820_sent_131_133,30
2801_sent_168_170,11
10067_sent_24_26,55
11593_sent_436_438,50
11591_sent_289,35
11820_sent_324,33
12080_sent_4_6,50
11976_sent_23_25,31
12080_sent_200_202,53
11755_sent_29_31,15
11689_sent_219_221,40
9780_sent_33_35,43
11148_sent_90_92,38
6187_sent_397_399,26
10067_sent_172_174,42
11326_sent_47_49,19
11593_sent_324_326,69
11150_sent_53_55,47
11820_sent_314_316,53
11507_sent_31_33,67
11591_sent_149_151,25
11591_sent_247,50
11593_sent_218_220,44
11968_sent_62_64,48
11968_sent_48_50,14
11820_sent_728_730,73
12080_sent_287_289,58
12080_sent_479_481,30
13088_sent_21,45
10041_sent_76_78,43
6187_sent_167_169,26
6187_sent_368,34
11591_sent_138,81
11820_sent_620_622,35
11148_sent_310,34
11593_sent_150_152,43
11148_sent_223,16
6284_sent_36_38,37
11820_sent_510,32
11820_sent_357_359,39
11591_sent_103,37
3405_sent_23,48
11820_sent_394_396,68
6284_sent_24_26,41
11593_sent_72_74,52
6284_sent_17_19,32
12874_sent_211_213,18
10041_sent_61,24
11150_sent_19_21,39
2801_sent_214_216,34
11820_sent_814_816,61
10286_sent_80_82,60
11148_sent_30_32,44
12805_sent_131_133,43
11148_sent_274_276,36
11689_sent_60_62,23
10067_sent_135_137,42
2801_sent_226_228,42
11148_sent_78_80,37
10501_sent_19_21,56
12080_sent_268_270,36
12080_sent_189,56
10768_sent_36_38,41
12697_sent_1_3,20
11372_sent_33_35,41
6284_sent_0_2,39
12080_sent_101_103,18
2435_sent_326,83
11593_sent_365_367,56
3405_sent_19_21,34
6187_sent_65_67,18
3405_sent_4_6,48
10041_sent_117_119,112
11820_sent_486_488,72
11148_sent_380_382,80
11148_sent_99,36
6284_sent_12_14,50
2801_sent_53,41
3425_sent_25_27,38
10768_sent_39_41,31
6187_sent_94_96,85
11820_sent_118_120,26
11689_sent_205,77
11326_sent_74_76,14
11689_sent_0_2,71
11820_sent_854_856,72
10015_sent_26,28
11818_sent_27_29,37
11689_sent_131_133,39
3405_sent_69_71,82
11171_sent_0_2,36
11689_sent_24,22
10286_sent_79_81,60
11820_sent_433,86
2435_sent_257_259,23
11689_sent_225,37
11591_sent_82,21
11820_sent_785_787,96
12080_sent_294_296,55
11326_sent_23,100
11820_sent_699_701,33
11820_sent_48_50,98
12080_sent_71_73,112
6187_sent_403,49
10478_sent_0_2,62
11593_sent_244_246,41
10015_sent_165_167,57
11820_sent_395,61
11593_sent_356_358,37
10015_sent_12_14,46
10286_sent_55_57,28
12874_sent_70,29
11593_sent_410,10
2801_sent_177_179,95
11754_sent_20,27
11689_sent_246,14
10518_sent_118_120,49
11820_sent_540,27
12080_sent_504_506,37
11623_sent_25_27,37
11976_sent_11,57
10065_sent_4_6,35
11148_sent_169_171,40
11148_sent_256,19
11593_sent_193_195,43
6284_sent_28,30
6284_sent_33_35,92
11148_sent_225_227,65
11591_sent_42_44,42
12080_sent_187_189,56
11022_sent_14_16,38
4178_sent_115_117,46
11755_sent_37_39,36
11820_sent_778,80
13088_sent_227,23
11593_sent_458_460,8
6187_sent_322_324,16
11818_sent_17_19,61
11820_sent_4_6,49
11818_sent_38_40,29
11591_sent_9_11,31
2435_sent_371_373,60
6187_sent_204_206,79
11968_sent_14_16,51
11150_sent_42_44,47
12080_sent_125_127,27
10511_sent_23,18
11820_sent_74,41
10454_sent_72,20
11148_sent_334_336,37
10286_sent_1,33
11591_sent_289_291,65
12448_sent_50_52,51
6187_sent_184_186,25
11591_sent_340,30
6187_sent_402_404,64
11820_sent_25_27,20
11689_sent_135,108
10041_sent_84_86,34
11820_sent_314,53
2801_sent_1_3,41
10015_sent_244_246,25
12080_sent_28_30,23
2801_sent_4_6,24
11148_sent_220_222,54
11591_sent_263_265,70
11820_sent_471_473,40
10454_sent_12_14,32
11148_sent_38_40,43
12080_sent_262_264,29
10067_sent_178_180,40
11591_sent_64_66,51
2435_sent_134,59
10768_sent_68_70,47
12080_sent_164,55
12080_sent_188_190,100
10857_sent_20_22,41
10041_sent_61_63,34
13088_sent_221,22
11689_sent_7_9,35
2801_sent_169_171,83
11591_sent_265_267,21
11689_sent_24_26,22
11820_sent_262_264,20
2801_sent_49_51,12
11820_sent_169_171,41
11820_sent_77_79,10
11820_sent_380_382,58
10768_sent_23_25,53
11820_sent_226,63
11246_sent_9_11,16
12805_sent_130_132,43
11593_sent_145_147,33
12080_sent_389,31
10041_sent_280_282,14
3405_sent_119_121,18
10041_sent_277_279,32
10768_sent_9_11,69
12080_sent_493_495,41
11148_sent_64,29
11326_sent_48_50,27
11591_sent_346_348,40
11820_sent_74_76,41
11593_sent_43_45,58
12448_sent_145_147,15
12080_sent_429,35
11593_sent_452_454,45
10506_sent_52_54,17
11148_sent_180,21
11820_sent_496_498,94
11755_sent_82_84,21
11990_sent_10_12,40
11591_sent_95_97,36
2435_sent_345_347,22
11820_sent_698_700,42
11820_sent_49,98
10454_sent_76_78,38
10501_sent_19,56
11148_sent_421_423,67
11826_sent_52_54,35
10067_sent_13_15,29
10067_sent_148,100
6187_sent_151_153,20
12265_sent_35_37,56
10454_sent_9_11,76
10768_sent_66,33
2801_sent_2_4,38
11148_sent_382,46
2435_sent_318,98
5473_sent_67_69,41
6187_sent_1_3,84
10067_sent_71_73,36
6187_sent_209,73
12265_sent_43,38
11826_sent_207_209,16
11820_sent_65_67,118
12265_sent_29,54
10454_sent_4_6,56
12265_sent_46_48,54
11148_sent_369_371,35
11337_sent_64_66,52
10286_sent_66_68,73
12805_sent_35,41
10454_sent_38,59
13088_sent_266,41
10041_sent_283_285,26
11148_sent_165_167,43
11148_sent_314,44
11148_sent_32_34,102
11820_sent_487_489,102
11755_sent_59,62
12080_sent_461,26
11593_sent_335,22
10041_sent_317_319,67
12080_sent_269,36
9780_sent_15_17,65
2435_sent_315_317,109
12334_sent_24_26,12
12408_sent_59_61,29
3904_sent_69,42
11689_sent_200_202,18
11689_sent_137_139,109
11507_sent_37_39,36
11591_sent_287_289,35
11820_sent_120_122,47
11148_sent_226_228,47
3904_sent_62_64,41
6187_sent_210,71
13088_sent_120,40
11820_sent_121_123,58
11148_sent_68_70,27
10067_sent_20_22,65
11150_sent_76_78,43
11591_sent_298_300,36
11820_sent_872_874,45
11337_sent_111_113,65
6284_sent_15_17,52
11148_sent_92,38
11689_sent_31_33,91
12408_sent_51_53,17
10067_sent_2_4,59
11148_sent_418_420,46
11150_sent_45_47,39
12080_sent_92_94,50
11623_sent_20_22,42
11591_sent_4,34
11820_sent_568_570,60
11820_sent_456_458,24
11593_sent_298_300,14
12080_sent_319_321,11
2801_sent_59_61,56
10404_sent_37_39,41
11820_sent_632_634,44
10041_sent_74_76,23
11148_sent_422,67
11593_sent_380_382,17
11337_sent_60,30
11337_sent_59_61,30
12080_sent_264,25
11593_sent_462_464,67
12408_sent_13,28
3904_sent_14_16,16
10454_sent_7,94
11968_sent_8_10,20
11820_sent_569_571,60
5473_sent_0_2,52
12080_sent_88_90,54
12080_sent_72,112
11148_sent_79_81,6
12408_sent_4_6,38
13088_sent_78_80,45
11751_sent_12_14,24
9780_sent_45_47,71
2801_sent_53_55,64
11689_sent_50_52,47
11820_sent_694,72
11826_sent_99_101,39
6187_sent_167,19
11337_sent_35_37,41
10067_sent_45_47,39
6187_sent_64_66,34
2435_sent_16,24
12080_sent_427_429,35
11591_sent_246_248,50
11826_sent_32_34,40
11148_sent_262_264,51
6187_sent_229_231,45
10454_sent_1_3,23
12080_sent_263_265,163
3405_sent_100,31
11976_sent_24_26,30
10511_sent_94_96,41
12046_sent_13_15,31
11755_sent_137_139,42
2801_sent_172_174,55
11755_sent_148_150,56
2801_sent_125,59
10454_sent_70_72,30
12080_sent_363_365,39
10501_sent_51,81
2435_sent_137_139,41
2435_sent_62_64,40
11689_sent_223,50
11148_sent_263,51
11755_sent_172_174,46
12080_sent_435_437,68
12080_sent_119_121,31
10067_sent_49_51,42
11593_sent_202,11
10286_sent_65_67,73
11976_sent_21_23,47
12874_sent_29_31,38
11689_sent_14_16,124
13088_sent_239_241,19
13088_sent_95,44
11593_sent_316_318,61
11591_sent_164_166,50
11820_sent_36_38,57
11593_sent_6,39
10518_sent_114_116,22
10041_sent_153_155,47
10067_sent_6_8,44
11148_sent_69_71,43
12046_sent_8_10,56
13088_sent_164_166,47
11689_sent_6_8,70
12448_sent_184_186,19
11337_sent_92_94,32
11593_sent_378_380,22
10454_sent_15_17,66
6187_sent_367_369,34
10067_sent_1_3,59
12874_sent_173_175,35
11820_sent_643,52
12080_sent_318,69
10518_sent_135,17
11820_sent_23,64
2435_sent_26_28,20
2435_sent_94_96,26
6187_sent_425_427,29
12046_sent_7_9,56
6187_sent_117_119,28
11148_sent_517_519,51
11148_sent_79,66
10067_sent_11_13,12
11826_sent_74_76,25
11751_sent_22_24,34
13088_sent_208_210,12
12080_sent_432_434,59
6187_sent_166_168,80
12874_sent_69_71,40
10041_sent_78_80,26
10067_sent_14_16,29
11820_sent_165_167,39
11591_sent_266_268,21
11820_sent_641_643,52
11150_sent_43,35
10454_sent_11_13,44
11751_sent_0_2,46
11148_sent_275_277,36
1888_sent_19_21,40
11337_sent_44_46,49
11689_sent_29_31,101
11755_sent_19_21,24
11820_sent_580,122
2435_sent_305_307,36
10511_sent_23_25,48
11820_sent_534_536,18
11820_sent_145_147,77
6284_sent_18,32
12448_sent_144_146,15
11820_sent_816,61
13088_sent_93_95,47
3904_sent_64_66,21
11148_sent_180_182,21
6187_sent_406_408,49
11820_sent_224,56
10067_sent_87_89,35
12080_sent_5_7,50
10041_sent_191_193,41
13088_sent_158,40
10065_sent_42_44,42
10501_sent_52_54,18
12805_sent_182_184,46
12080_sent_230_232,71
11689_sent_48,13
12265_sent_1_3,28
10768_sent_70_72,75
11593_sent_322_324,18
11826_sent_48_50,13
13088_sent_115_117,73
11148_sent_277_279,20
11820_sent_143_145,77
10454_sent_38_40,59
11820_sent_647_649,56
2435_sent_325_327,83
11820_sent_489,86
11820_sent_188_190,118
11150_sent_64_66,28
5473_sent_50_52,60
11820_sent_757_759,35
2435_sent_346,22
11148_sent_209,41
11689_sent_170,52
11591_sent_64,51
11171_sent_13_15,53
12080_sent_350_352,27
13088_sent_227_229,33
11689_sent_209_211,56
12874_sent_188_190,18
3405_sent_71,22
12448_sent_146_148,8
11593_sent_63_65,44
11755_sent_98_100,24
10518_sent_81_83,42
12448_sent_85_87,36
12448_sent_86_88,42
9780_sent_3_5,60
11593_sent_541_543,51
10015_sent_72_74,42
12874_sent_302_304,16
11820_sent_778_780,80
11591_sent_169_171,32
10506_sent_12_14,63
11591_sent_313_315,8
11755_sent_84,21
11591_sent_364,33
2435_sent_5_7,56
11591_sent_196_198,47
10041_sent_79,19
10286_sent_0_2,33
11591_sent_45_47,18
12805_sent_146,21
10936_sent_10_12,56
11820_sent_777,38
11968_sent_63_65,21
11150_sent_63_65,28
11820_sent_324_326,69
11593_sent_140_142,102
12265_sent_25_27,43
12080_sent_161,100
11826_sent_55_57,25
11820_sent_602_604,66
11148_sent_16_18,27
11826_sent_37_39,28
6187_sent_14_16,37
11150_sent_68_70,16
11820_sent_111_113,78
10518_sent_68_70,9
11826_sent_50,13
11337_sent_108_110,43
10015_sent_128_130,31
11820_sent_590_592,32
11820_sent_331_333,48
12265_sent_10_12,29
11326_sent_38,27
11820_sent_223_225,56
11990_sent_12_14,51
13088_sent_120_122,40
2435_sent_61,15
6187_sent_401_403,64
11820_sent_168_170,34
12408_sent_1_3,31
11820_sent_400,12
12080_sent_349_351,27
11593_sent_323_325,69
12080_sent_157_159,105
11820_sent_10_12,63
11689_sent_226,28
11148_sent_145_147,35
12805_sent_145_147,21
11372_sent_4_6,65
11755_sent_26_28,15
12448_sent_146,8
12265_sent_10,11
10067_sent_69_71,35
13088_sent_226_228,23
10065_sent_33_35,28
11826_sent_1_3,63
11820_sent_727_729,73
10518_sent_29,55
11591_sent_65_67,41
11337_sent_88_90,24
3405_sent_60,60
6187_sent_418_420,57
11820_sent_429_431,102
10506_sent_22_24,29
6187_sent_216_218,71
11337_sent_24_26,48
10518_sent_31_33,41
11591_sent_333,13
2435_sent_31_33,19
10506_sent_9,48
13088_sent_241,19
13088_sent_265_267,41
12080_sent_222_224,123
3904_sent_99,37
12874_sent_105_107,25
10484_sent_17_19,92
3904_sent_22,41
12080_sent_485,58
11591_sent_102_104,59
3904_sent_63_65,41
11593_sent_414_416,41
10454_sent_66_68,54
12080_sent_525_527,26
11148_sent_207_209,41
11820_sent_780_782,87
11820_sent_860_862,10
11754_sent_24_26,31
11826_sent_180_182,31
11689_sent_142,32
10511_sent_97_99,23
10768_sent_35_37,41
11593_sent_408_410,26
10041_sent_80_82,64
11689_sent_20_22,42
11507_sent_26_28,29
11755_sent_174_176,17
11591_sent_13,28
11194_sent_14_16,34
11820_sent_533,65
11820_sent_557_559,74
2435_sent_347_349,14
11755_sent_157,34
3425_sent_29_31,28
6284_sent_22_24,31
11689_sent_32,36
11820_sent_497,71
12080_sent_316_318,110
6284_sent_37_39,77
10041_sent_84,34
10478_sent_24_26,31
10015_sent_247,17
11148_sent_462_464,37
11818_sent_22,20
11593_sent_436,50
6187_sent_424_426,29
12080_sent_431_433,59
2801_sent_57_59,41
6187_sent_398_400,27
11337_sent_91_93,37
11593_sent_362_364,17
10067_sent_42_44,8
11820_sent_774_776,30
11820_sent_692,61
6187_sent_48_50,38
10041_sent_222_224,78
5473_sent_82_84,24
5473_sent_84_86,24
12080_sent_97_99,78
11591_sent_13_15,28
6187_sent_211,50
11820_sent_752_754,15
11150_sent_72,32
10041_sent_202_204,54
11689_sent_78_80,77
2435_sent_346_348,22
2435_sent_20_22,29
6187_sent_433_435,38
11148_sent_142_144,22
11820_sent_831_833,11
11148_sent_37_39,79
11337_sent_30_32,28
11591_sent_362_364,57
10501_sent_24_26,38
2435_sent_372_374,60
11755_sent_175_177,17
11820_sent_81_83,42
10067_sent_178,15
11148_sent_312_314,58
11591_sent_6,51
11755_sent_88_90,19
11326_sent_4_6,52
10404_sent_40_42,39
11326_sent_7,51
12080_sent_120_122,10
11826_sent_7_9,32
10454_sent_31,32
10067_sent_188_190,23
11150_sent_20_22,46
11820_sent_629,16
12080_sent_457_459,75
11820_sent_433_435,86
12448_sent_4_6,43
11820_sent_154_156,84
6187_sent_143_145,68
13088_sent_157_159,54
10041_sent_243,45
11150_sent_75_77,43
10015_sent_158_160,37
11820_sent_579_581,122
10067_sent_40_42,29
6187_sent_96,85
11689_sent_136,63
11755_sent_138_140,46
10041_sent_80,26
10067_sent_3,59
11820_sent_313_315,58
11623_sent_29_31,56
3904_sent_78_80,64
12408_sent_60_62,18
2801_sent_202,32
11820_sent_846_848,97
11150_sent_31_33,69
11593_sent_6_8,39
6187_sent_316,7
12697_sent_26_28,92
11148_sent_344_346,57
10511_sent_6_8,18
12265_sent_25,11
2801_sent_113_115,35
2801_sent_115_117,35
12080_sent_226,50
6284_sent_28_30,57
12448_sent_90_92,48
13088_sent_115,73
11818_sent_45,20
10518_sent_81,42
2435_sent_24_26,45
6187_sent_45_47,56
6187_sent_432_434,22
12080_sent_475_477,39
11820_sent_852_854,52
10501_sent_18_20,56
11689_sent_306,41
10454_sent_83_85,36
11689_sent_51_53,47
11337_sent_63_65,73
11755_sent_149,56
12080_sent_102,18
11507_sent_25_27,29
12080_sent_143_145,108
10501_sent_51_53,81
11820_sent_418_420,63
2435_sent_199_201,43
11820_sent_538_540,30
6187_sent_212,43
10511_sent_35_37,52
12805_sent_131,33
2435_sent_150_152,27
10067_sent_89,35
10067_sent_62_64,44
5473_sent_52,57
11689_sent_117_119,53
2435_sent_296_298,25
11820_sent_613_615,48
6284_sent_11_13,70
11148_sent_170_172,34
10041_sent_356_358,47
11820_sent_195,20
11591_sent_261_263,14
11820_sent_323_325,78
3405_sent_60_62,72
11820_sent_167,39
11326_sent_39_41,47
11593_sent_284_286,17
11591_sent_33_35,66
11623_sent_22_24,25
10015_sent_46,67
11593_sent_516,19
11150_sent_45,21
10506_sent_50_52,39
11820_sent_350_352,48
11820_sent_62_64,56
6187_sent_36_38,25
11755_sent_23_25,32
12080_sent_72_74,112
11148_sent_183_185,34
11337_sent_45_47,47
11820_sent_832_834,11
3425_sent_25,30
12080_sent_162_164,111
2435_sent_303_305,9
6187_sent_161_163,40
10511_sent_14_16,16
10015_sent_197_199,34
10478_sent_23_25,31
10518_sent_73,55
10015_sent_238_240,9
6284_sent_37,37
12697_sent_4_6,18
11593_sent_183_185,60
11820_sent_729_731,58
13088_sent_36_38,43
11755_sent_155_157,34
11148_sent_152_154,62
10768_sent_69_71,75
11820_sent_429,16
11820_sent_388,110
11820_sent_627_629,33
3405_sent_84_86,61
10015_sent_83_85,81
11593_sent_504_506,35
10501_sent_42_44,19
10067_sent_145_147,59
11755_sent_175,14
10454_sent_33_35,50
11591_sent_134_136,57
10404_sent_30_32,30
4178_sent_79_81,43
11826_sent_208_210,16
11826_sent_145,46
11148_sent_168_170,62
11148_sent_96_98,25
11754_sent_20_22,33
11755_sent_63_65,54
11150_sent_28_30,131
11820_sent_342_344,71
11150_sent_21_23,46
12080_sent_373_375,50
10506_sent_9_11,48
10501_sent_43_45,19
10015_sent_127,22
11593_sent_283_285,42
10041_sent_281_283,26
11818_sent_28_30,37
3405_sent_15_17,100
11820_sent_488_490,100
11820_sent_500_502,59
11593_sent_337,26
11148_sent_162_164,72
10041_sent_79_81,33
10518_sent_32,27
10015_sent_17,22
11148_sent_201_203,55
11591_sent_202_204,37
12080_sent_365_367,39
11150_sent_11,17
1888_sent_0,21
1888_sent_14_16,43
2435_sent_303,8
3904_sent_95,27
11820_sent_676_678,56
11820_sent_319,58
12080_sent_225,19
10518_sent_134_136,45
11755_sent_172,46
11148_sent_169,40
11593_sent_330_332,67
10015_sent_159,37
10065_sent_27,20
11337_sent_35,9
10484_sent_16_18,43
11337_sent_24,51
11593_sent_461_463,67
6284_sent_30_32,23
13088_sent_114,19
11212_sent_18_20,38
11820_sent_509_511,86
10015_sent_212_214,54
10053_sent_335_337,51
12080_sent_483_485,58
12080_sent_245_247,39
2435_sent_123_125,10
12080_sent_275_277,43
11820_sent_664_666,17
11689_sent_221,40
3904_sent_5_7,35
11689_sent_35_37,41
13088_sent_207_209,12
11751_sent_5_7,45
10286_sent_72_74,58
11820_sent_15,11
11968_sent_61_63,43
10067_sent_42,29
12080_sent_317,110
11593_sent_542_544,59
6187_sent_224,13
11820_sent_145,77
12448_sent_49_51,13
11326_sent_72_74,14
9183_sent_9_11,111
12080_sent_223,123
11820_sent_247_249,75
11337_sent_40_42,41
11820_sent_87_89,63
2435_sent_86_88,37
2801_sent_13_15,29
11593_sent_200_202,20
11326_sent_5_7,52
11689_sent_25_27,66
11689_sent_34_36,45
10015_sent_25_27,41
3405_sent_45_47,20
11820_sent_393_395,68
6284_sent_34_36,25
11148_sent_377_379,57
11148_sent_397_399,33
11593_sent_285,17
11593_sent_367_369,25
11820_sent_417_419,83
11593_sent_4_6,59
6284_sent_32_34,92
12697_sent_4,18
10067_sent_89_91,53
11593_sent_498_500,17
12080_sent_267_269,36
11148_sent_379_381,80
10518_sent_78_80,66
13088_sent_121_123,41
2801_sent_37_39,45
12265_sent_27_29,54
10454_sent_35_37,70
11148_sent_131_133,44
10015_sent_198_200,34
12080_sent_375_377,89
11593_sent_216_218,44
11820_sent_628_630,33
11754_sent_12_14,22
11591_sent_73_75,38
6187_sent_201_203,76
12080_sent_143,108
10041_sent_247,44
10454_sent_84_86,32
11591_sent_257_259,29
11689_sent_242_244,44
11820_sent_431,102
12080_sent_289_291,54
6187_sent_67,17
3904_sent_18_20,51
11689_sent_223_225,65
10404_sent_16_18,49
2435_sent_13,43
2435_sent_65,34
12080_sent_229_231,71
2435_sent_342_344,70
12080_sent_201_203,72
12080_sent_368,103
10041_sent_241_243,45
12080_sent_225_227,34
10041_sent_192_194,25
3405_sent_134_136,36
11689_sent_193_195,41
11593_sent_263,14
6187_sent_223_225,20
12080_sent_235_237,65
12080_sent_272_274,42
12805_sent_127_129,23
11326_sent_26_28,60
11826_sent_175_177,9
10404_sent_27,32
10286_sent_21_23,40
13088_sent_95_97,44
11820_sent_225_227,68
11990_sent_5_7,52
11591_sent_175_177,50
11593_sent_500_502,36
12805_sent_179_181,45
10511_sent_4_6,20
2801_sent_119_121,43
2801_sent_47_49,12
10286_sent_44_46,41
10015_sent_237_239,44
10015_sent_65,10
3904_sent_24,8
11148_sent_359,20
11148_sent_344,54
12448_sent_2,22
12874_sent_185_187,24
12080_sent_256,21
10506_sent_42_44,28
3405_sent_2_4,26
11022_sent_16_18,44
10067_sent_170_172,42
11976_sent_20_22,26
10067_sent_15_17,53
12874_sent_190,18
11591_sent_317_319,43
11820_sent_747_749,32
1888_sent_1,18
11591_sent_258_260,29
11593_sent_451_453,47
11689_sent_79,77
11593_sent_293_295,11
11148_sent_150_152,16
6187_sent_61_63,57
10518_sent_140_142,52
10518_sent_77_79,66
12448_sent_107_109,33
11507_sent_30_32,37
12448_sent_17_19,58
10041_sent_75_77,52
10041_sent_317,67
10454_sent_63_65,29
11022_sent_15_17,44
10518_sent_32_34,41
12080_sent_375,44
13088_sent_221_223,102
11689_sent_8_10,35
3904_sent_92_94,92
2801_sent_39_41,41
10041_sent_164_166,27
11593_sent_299_301,14
11593_sent_311_313,34
11820_sent_73_75,41
11150_sent_8_10,89
11826_sent_144_146,46
12448_sent_107,28
11689_sent_36_38,43
11326_sent_22,46
2435_sent_348,11
1888_sent_15_17,32
11591_sent_40_42,50
10454_sent_3_5,56
10041_sent_59_61,24
11689_sent_21_23,42
10041_sent_21_23,13
3405_sent_18_20,34
6187_sent_250,83
12697_sent_3_5,40
2435_sent_92_94,26
11826_sent_2_4,63
11593_sent_218,44
11591_sent_82_84,71
10511_sent_5_7,18
5473_sent_51_53,60
12080_sent_160_162,129
2435_sent_209_211,57
11820_sent_781_783,87
13088_sent_257_259,23
11689_sent_306_308,60
10065_sent_16_18,39
11372_sent_31_33,27
10015_sent_3_5,42
10067_sent_148_150,100
10015_sent_16_18,22
10454_sent_8_10,22
6187_sent_194,16
10015_sent_255_257,80
11593_sent_410_412,18
2435_sent_337_339,51
11820_sent_72_74,41
12080_sent_277_279,18
12080_sent_194_196,55
11337_sent_21_23,28
10286_sent_76_78,38
11022_sent_6_8,72
6187_sent_224_226,29
11148_sent_399,33
11150_sent_52_54,47
11150_sent_51,42
3904_sent_93_95,95
2435_sent_15_17,42
11968_sent_38,20
10065_sent_16,17
11820_sent_23_25,64
12874_sent_182_184,11
10015_sent_211_213,54
11593_sent_542,51
11820_sent_786_788,96
11212_sent_8_10,18
2801_sent_94_96,53
11689_sent_206_208,32
11326_sent_36,57
10454_sent_27_29,35
2435_sent_195_197,33
11976_sent_32_34,31
10041_sent_315_317,67
11820_sent_110_112,38
12334_sent_26_28,12
11820_sent_213,24
11820_sent_630_632,59
11337_sent_38,40
11591_sent_101_103,44
12265_sent_42_44,43
11820_sent_488,100
10067_sent_102_104,49
11820_sent_100_102,31
10478_sent_1_3,46
11689_sent_9_11,60
11689_sent_77,124
11148_sent_243_245,28
11754_sent_25_27,61
2801_sent_194_196,40
11148_sent_161_163,74
10511_sent_45,18
10286_sent_3_5,45
10015_sent_46_48,67
11591_sent_33,66
11246_sent_14_16,37
11591_sent_314,34
11689_sent_225_227,48
10015_sent_236_238,37
11820_sent_603,66
13088_sent_258_260,23
11593_sent_336_338,44
11689_sent_169,77
12080_sent_383_385,53
