chunk_id,max_alignment_size
3405_sent_94_96,64
11148_sent_61_63,14
11593_sent_45_47,33
11818_sent_12_14,52
11689_sent_100_102,87
13088_sent_22,66
11820_sent_693_695,93
10454_sent_19_21,21
11150_sent_50_52,51
11755_sent_167_169,36
3405_sent_100_102,94
10015_sent_258,111
11820_sent_11_13,62
11754_sent_10_12,42
2801_sent_9,56
3904_sent_31_33,42
11148_sent_428,7
11820_sent_179_181,9
12334_sent_12_14,8
12080_sent_185,88
11148_sent_504_506,8
11148_sent_106_108,42
4178_sent_36_38,9
11148_sent_31_33,24
11826_sent_136,44
5473_sent_15_17,82
5473_sent_16_18,82
11591_sent_341,29
10015_sent_57_59,42
2435_sent_70_72,25
2801_sent_49,24
11148_sent_34_36,23
11593_sent_47,23
10518_sent_94_96,12
10454_sent_4,31
6187_sent_331,13
11820_sent_355_357,24
11337_sent_36_38,26
11689_sent_38,44
11591_sent_178_180,33
10286_sent_73,56
12080_sent_190,37
11591_sent_136_138,49
12265_sent_48_50,20
11818_sent_46_48,25
12080_sent_117_119,60
10067_sent_115_117,10
10518_sent_130,21
11689_sent_13_15,92
11820_sent_64_66,21
10501_sent_53_55,51
12080_sent_213_215,168
11148_sent_261_263,24
6187_sent_91_93,64
11591_sent_306_308,35
10041_sent_265,18
11150_sent_37,53
11818_sent_8_10,11
12080_sent_70_72,140
11593_sent_503_505,15
10015_sent_251_253,55
11826_sent_146_148,60
12265_sent_21,52
11689_sent_134_136,130
6284_sent_29_31,53
10067_sent_3_5,53
11326_sent_37_39,34
11820_sent_705_707,71
12046_sent_14_16,19
6187_sent_226_228,33
11150_sent_79,44
11591_sent_151,28
11246_sent_20_22,39
10518_sent_113_115,24
2435_sent_257,24
11337_sent_76_78,44
6187_sent_40_42,16
11593_sent_310_312,34
10041_sent_152_154,24
2435_sent_134_136,45
11755_sent_127_129,40
10454_sent_82_84,33
11820_sent_850_852,45
6187_sent_295_297,33
12448_sent_17,46
3405_sent_101,28
11623_sent_12_14,34
11754_sent_1_3,34
11593_sent_232_234,13
10936_sent_8_10,37
11591_sent_133_135,18
10286_sent_41_43,43
11689_sent_27_29,75
11507_sent_17,15
11150_sent_43_45,46
10041_sent_103_105,55
11591_sent_331,75
11820_sent_99_101,38
11148_sent_212,32
11593_sent_46_48,23
10454_sent_83,57
11755_sent_47,12
2435_sent_11,18
11976_sent_7_9,34
12334_sent_10_12,45
11820_sent_166_168,50
2801_sent_154_156,34
11148_sent_522_524,37
12265_sent_32_34,20
11820_sent_672_674,19
11593_sent_413_415,35
11689_sent_45_47,38
10015_sent_246_248,38
11820_sent_154,71
11820_sent_207,49
11820_sent_653_655,32
11689_sent_143_145,40
2801_sent_48_50,24
13088_sent_75,17
11820_sent_737,34
3405_sent_71_73,94
6284_sent_2_4,47
11148_sent_450_452,53
3904_sent_19_21,34
10511_sent_68_70,16
12080_sent_449_451,70
11820_sent_631_633,35
10041_sent_20_22,12
3904_sent_45,9
11990_sent_1_3,20
2435_sent_255_257,24
10511_sent_10_12,100
11820_sent_731_733,32
5473_sent_1_3,22
6187_sent_202,30
2801_sent_6_8,44
11337_sent_8_10,34
11593_sent_62_64,79
11507_sent_15_17,40
3904_sent_69_71,38
11820_sent_476,49
12080_sent_40_42,38
11372_sent_33,32
12408_sent_22,36
11591_sent_142,68
11591_sent_307_309,24
10286_sent_60,49
10501_sent_15,16
11623_sent_18_20,46
10041_sent_262_264,49
10286_sent_14_16,20
2801_sent_223_225,40
2435_sent_316_318,127
11148_sent_512,24
11150_sent_64,17
3405_sent_57_59,87
12080_sent_423_425,52
6187_sent_367,91
10454_sent_61_63,36
11976_sent_10_12,30
11150_sent_36_38,53
12080_sent_95_97,37
6284_sent_21_23,60
11593_sent_193,53
12080_sent_231_233,49
12334_sent_19_21,22
12448_sent_50,23
11591_sent_351,24
10041_sent_1_3,57
11755_sent_161,20
11148_sent_448,28
6187_sent_311_313,66
10501_sent_23_25,24
12080_sent_118,60
11820_sent_642_644,22
12080_sent_359,71
11820_sent_37_39,13
13088_sent_25_27,74
11826_sent_46_48,17
10041_sent_228_230,27
11507_sent_3_5,30
11246_sent_22_24,53
12080_sent_156_158,119
12874_sent_181_183,13
11593_sent_417,7
11820_sent_336_338,34
11689_sent_101_103,87
10454_sent_55_57,64
11754_sent_14_16,41
12080_sent_398_400,57
11148_sent_433_435,18
11818_sent_26_28,37
10286_sent_78,53
2801_sent_83_85,34
11820_sent_317_319,70
11591_sent_166_168,10
11148_sent_426_428,46
2435_sent_63,31
10041_sent_293_295,19
11623_sent_17_19,46
11623_sent_19_21,23
6284_sent_33,20
11820_sent_86_88,126
10015_sent_232_234,44
6187_sent_145_147,33
10454_sent_75_77,62
11689_sent_99_101,87
2435_sent_165_167,22
6284_sent_25_27,55
11148_sent_128_130,50
12874_sent_302,27
11820_sent_101_103,83
11593_sent_191_193,53
6187_sent_67_69,36
11754_sent_15,41
10065_sent_8_10,15
12874_sent_75_77,35
11689_sent_207_209,63
6187_sent_153,20
10518_sent_10_12,46
10518_sent_16_18,30
10053_sent_82_84,13
11820_sent_189,118
11593_sent_415,35
10768_sent_7_9,54
5473_sent_85_87,47
11591_sent_341_343,29
2801_sent_190_192,39
2435_sent_121_123,20
2801_sent_14_16,30
10067_sent_7_9,21
9780_sent_27_29,58
12805_sent_10_12,14
2435_sent_331_333,99
11826_sent_59_61,23
10041_sent_282_284,48
12080_sent_351_353,31
11755_sent_62_64,63
2435_sent_14_16,42
10501_sent_32_34,64
12874_sent_212_214,32
11751_sent_1,35
11150_sent_9_11,93
11593_sent_416_418,23
11820_sent_408_410,52
11820_sent_848_850,129
10518_sent_96,12
10015_sent_256,10
11150_sent_66,42
11337_sent_26_28,18
11623_sent_13_15,34
10501_sent_58,8
12448_sent_141_143,30
11148_sent_448_450,53
11820_sent_301_303,57
9780_sent_24_26,22
11820_sent_144_146,89
10015_sent_126_128,30
12334_sent_26,14
11689_sent_176_178,31
10041_sent_72_74,54
11148_sent_370,46
11689_sent_222_224,85
11148_sent_512_514,44
10768_sent_1_3,56
11593_sent_106_108,57
6187_sent_283_285,39
11148_sent_254_256,21
11755_sent_33_35,41
12080_sent_2_4,24
1888_sent_13_15,8
13088_sent_102_104,12
6187_sent_235,31
11591_sent_319_321,39
11507_sent_41_43,10
10067_sent_129_131,56
10015_sent_44_46,71
11591_sent_50,17
10506_sent_45,35
2435_sent_387,30
11818_sent_28,25
11337_sent_113_115,11
12874_sent_183_185,30
11689_sent_79_81,94
13088_sent_3_5,14
11826_sent_44_46,58
12874_sent_166,10
12080_sent_527_529,43
10501_sent_17_19,62
2435_sent_11_13,28
10015_sent_257_259,111
11826_sent_61,23
10511_sent_98_100,18
3405_sent_35_37,69
11148_sent_133_135,19
6187_sent_247_249,53
11820_sent_666_668,61
6187_sent_47,28
11593_sent_389,40
12080_sent_386_388,31
11593_sent_74_76,37
9183_sent_36,13
6187_sent_210_212,59
2435_sent_122_124,10
11820_sent_716_718,17
11148_sent_404_406,54
11826_sent_28_30,23
12080_sent_39_41,38
10015_sent_133_135,20
11148_sent_461_463,48
2435_sent_128_130,43
11820_sent_259,32
12874_sent_256,29
10041_sent_83_85,64
6187_sent_407_409,33
11591_sent_167_169,10
11593_sent_329_331,17
12080_sent_7_9,47
12080_sent_394_396,16
10518_sent_115,24
11820_sent_606,85
11689_sent_213,94
2435_sent_94,14
13088_sent_232_234,46
11755_sent_126_128,61
12080_sent_461_463,35
6187_sent_115_117,31
11820_sent_838_840,54
12080_sent_485_487,33
11591_sent_1,36
11755_sent_65_67,75
11148_sent_206_208,58
6284_sent_1_3,47
3425_sent_24_26,31
6284_sent_26_28,62
3405_sent_34_36,69
9183_sent_14_16,29
11820_sent_20,87
12448_sent_46,17
12080_sent_66_68,53
11755_sent_40_42,51
10454_sent_58_60,49
10067_sent_16_18,29
6187_sent_272_274,58
11591_sent_290_292,63
12874_sent_260,26
12874_sent_258_260,52
11820_sent_725_727,74
11148_sent_14_16,42
10511_sent_36,27
12080_sent_329_331,82
10041_sent_7_9,55
11755_sent_67_69,50
2435_sent_344,57
12874_sent_280,20
11820_sent_560_562,22
6187_sent_253_255,57
2801_sent_43_45,36
12805_sent_81_83,62
11623_sent_28,39
11593_sent_23,11
9183_sent_7_9,149
12080_sent_6_8,12
4178_sent_38_40,9
6284_sent_6_8,37
10067_sent_46,19
11507_sent_16_18,49
12080_sent_429_431,69
11148_sent_115,16
11755_sent_59_61,58
12080_sent_159_161,140
11820_sent_163,63
13088_sent_53_55,12
11593_sent_480_482,34
11755_sent_169_171,36
11591_sent_0_2,36
11246_sent_5_7,22
11689_sent_246_248,49
13088_sent_80_82,46
11820_sent_639_641,27
10454_sent_10_12,43
12408_sent_20_22,36
10041_sent_0_2,30
11591_sent_8_10,69
11689_sent_43_45,52
11148_sent_177_179,38
12080_sent_412_414,47
3405_sent_65_67,35
3405_sent_89_91,40
11990_sent_22_24,35
12448_sent_39_41,52
11148_sent_330_332,42
11751_sent_4_6,40
6284_sent_18_20,44
13088_sent_75_77,17
6187_sent_171_173,18
13088_sent_103,12
12080_sent_312_314,72
12080_sent_459,70
11337_sent_43,14
10053_sent_41_43,25
11593_sent_292_294,28
11148_sent_5,43
12080_sent_387_389,31
11148_sent_179_181,38
11148_sent_306_308,85
11820_sent_293_295,32
12408_sent_21_23,36
11976_sent_11_13,30
11326_sent_68_70,14
11148_sent_114_116,16
12080_sent_442_444,28
12080_sent_441_443,16
12080_sent_406,28
3904_sent_24_26,8
11148_sent_67_69,16
11593_sent_405_407,99
11593_sent_92_94,26
12448_sent_140_142,11
10936_sent_15,9
11148_sent_219_221,55
2801_sent_124_126,58
12080_sent_233_235,30
11818_sent_42_44,58
11148_sent_375_377,17
3405_sent_42_44,29
12080_sent_121_123,62
11820_sent_674_676,82
3904_sent_8_10,34
11820_sent_85_87,126
11820_sent_636_638,62
3405_sent_92_94,73
10015_sent_233,44
11591_sent_275_277,36
12874_sent_166_168,10
12874_sent_312_314,49
12448_sent_111_113,38
11689_sent_6,72
3405_sent_135_137,33
12874_sent_76_78,35
11689_sent_15,92
11148_sent_464,53
11148_sent_113_115,46
10501_sent_54,51
10015_sent_248_250,28
6187_sent_203_205,40
11591_sent_329_331,84
2801_sent_121_123,46
12080_sent_368_370,102
2435_sent_28_30,4
10518_sent_96_98,19
10041_sent_114,16
11593_sent_529_531,28
10286_sent_77_79,67
12080_sent_126,28
11150_sent_22,14
6187_sent_405_407,39
3405_sent_51_53,31
11372_sent_20_22,58
11591_sent_252_254,35
12265_sent_26,24
11820_sent_798_800,160
3405_sent_66_68,35
11148_sent_528_530,43
11820_sent_577_579,83
2801_sent_168_170,43
11689_sent_140_142,61
6187_sent_144,10
10501_sent_57_59,8
11337_sent_41_43,24
2435_sent_349,8
11212_sent_11_13,26
12408_sent_9_11,9
12080_sent_116_118,60
11148_sent_325_327,34
6187_sent_27_29,23
10501_sent_20_22,77
11820_sent_109_111,56
11593_sent_436_438,58
11820_sent_324,38
11751_sent_19_21,38
11591_sent_149_151,20
2801_sent_93_95,56
12080_sent_200_202,61
11689_sent_219_221,41
11755_sent_29_31,51
6187_sent_397_399,21
11826_sent_104_106,56
10478_sent_38,16
11326_sent_47_49,43
11820_sent_306,40
10053_sent_40_42,25
11150_sent_53_55,18
11820_sent_314_316,36
11591_sent_156_158,37
11507_sent_31_33,57
11976_sent_23_25,14
12080_sent_529,41
11591_sent_247,58
11593_sent_19_21,16
11820_sent_728_730,46
12080_sent_287_289,32
11171_sent_8_10,28
13088_sent_21,31
11820_sent_357_359,24
11968_sent_62_64,16
3425_sent_26_28,38
11593_sent_218_220,34
10041_sent_76_78,49
11820_sent_18_20,87
11623_sent_15_17,38
6284_sent_16,69
6187_sent_167_169,56
11591_sent_138,37
12080_sent_64_66,53
10065_sent_29_31,25
6284_sent_36_38,50
9183_sent_10_12,22
6187_sent_368,18
12080_sent_479_481,24
11591_sent_103,43
11820_sent_100,38
5473_sent_12_14,79
11593_sent_72_74,57
11150_sent_19_21,14
6284_sent_24_26,55
11820_sent_394_396,76
6284_sent_17_19,17
11337_sent_27_29,18
11507_sent_34_36,46
2801_sent_214_216,69
10041_sent_227_229,27
3904_sent_42_44,33
11820_sent_615_617,48
11820_sent_814_816,59
12874_sent_211_213,8
10857_sent_1_3,32
10286_sent_80_82,64
11148_sent_30_32,24
11755_sent_45,9
3405_sent_4_6,34
11148_sent_274_276,23
12805_sent_131_133,34
11689_sent_60_62,19
11623_sent_23_25,33
11148_sent_78_80,72
2801_sent_226_228,34
12697_sent_1_3,20
12080_sent_268_270,38
10501_sent_19_21,77
6187_sent_216,29
12080_sent_189,61
6284_sent_0_2,43
3405_sent_14_16,59
10768_sent_36_38,38
11372_sent_33_35,44
10511_sent_38_40,39
11148_sent_352_354,29
12080_sent_101_103,25
11246_sent_30_32,21
11337_sent_13_15,54
11593_sent_7_9,42
11326_sent_76_78,29
10041_sent_224,37
11593_sent_365_367,31
11148_sent_306,85
2435_sent_326,128
6187_sent_65_67,20
11820_sent_578,83
10041_sent_117_119,84
6187_sent_147_149,36
11820_sent_486_488,113
11820_sent_689_691,37
6284_sent_12_14,33
10286_sent_34_36,39
2801_sent_53,41
10511_sent_79_81,46
11689_sent_163_165,59
3425_sent_25_27,31
11755_sent_140_142,43
10015_sent_234_236,39
6187_sent_108_110,39
2801_sent_88_90,38
11689_sent_205,78
10506_sent_48,75
11150_sent_66_68,8
11593_sent_73_75,37
10065_sent_29,25
3405_sent_69_71,94
10067_sent_125_127,9
11820_sent_854_856,41
10286_sent_79_81,64
11818_sent_27_29,50
11820_sent_433,108
11148_sent_455_457,25
2435_sent_257_259,24
11820_sent_785_787,192
10015_sent_12_14,33
11593_sent_410,26
11326_sent_23,44
12080_sent_507_509,123
11820_sent_699_701,53
11754_sent_20,15
11820_sent_48_50,83
12080_sent_71_73,140
11820_sent_395,72
10286_sent_55_57,33
12080_sent_294_296,51
12805_sent_105_107,15
11593_sent_244_246,24
11591_sent_82,39
11689_sent_246,8
11820_sent_127_129,64
11593_sent_356_358,93
10015_sent_178_180,51
10518_sent_18_20,43
6284_sent_33_35,36
11976_sent_11,18
3904_sent_81_83,23
11148_sent_472,23
11148_sent_256,21
10041_sent_11_13,30
4178_sent_115_117,41
6187_sent_98,98
11148_sent_319_321,46
5473_sent_92_94,48
11593_sent_193_195,53
12265_sent_21_23,52
11148_sent_169_171,53
2801_sent_213_215,30
11755_sent_67,50
11755_sent_37_39,52
12080_sent_187_189,61
11022_sent_14_16,21
12080_sent_504_506,88
12805_sent_174,22
11593_sent_242_244,24
11593_sent_375_377,74
13088_sent_227,83
6187_sent_322_324,78
11150_sent_42_44,46
6187_sent_155_157,14
11968_sent_14_16,56
2435_sent_371_373,59
11689_sent_174_176,29
11820_sent_711_713,30
6187_sent_204_206,47
12080_sent_125_127,44
11820_sent_475_477,47
12080_sent_74_76,47
11826_sent_3,24
12080_sent_469_471,14
11820_sent_322_324,61
10511_sent_23,20
11689_sent_207,31
10015_sent_243_245,44
11591_sent_9_11,56
9183_sent_29_31,8
10454_sent_12_14,77
11593_sent_29_31,16
12448_sent_50_52,67
6187_sent_184_186,50
11591_sent_340,57
6187_sent_402_404,35
11820_sent_839_841,54
6187_sent_127_129,15
11820_sent_25_27,20
2801_sent_4_6,41
2801_sent_1_3,22
11689_sent_135,128
11826_sent_168_170,24
6187_sent_187_189,50
11591_sent_263_265,17
6187_sent_248,45
10506_sent_26_28,38
12448_sent_47_49,14
12874_sent_49_51,43
11148_sent_220_222,55
10041_sent_84_86,64
11820_sent_314,28
11591_sent_289_291,77
10015_sent_244_246,48
12080_sent_28_30,57
11755_sent_144,11
2801_sent_169_171,43
2435_sent_358_360,20
11148_sent_235,20
12080_sent_262_264,30
2435_sent_134,45
10067_sent_178_180,72
12334_sent_2_4,11
11591_sent_64_66,56
11148_sent_38_40,56
10015_sent_53_55,54
10067_sent_142_144,21
12080_sent_164,62
12080_sent_188_190,106
13088_sent_121,37
2801_sent_49_51,37
6187_sent_22_24,68
11148_sent_471_473,26
11820_sent_380_382,88
11976_sent_30_32,51
11820_sent_677_679,11
12448_sent_180_182,15
10041_sent_336_338,9
11689_sent_177_179,31
11593_sent_328_330,17
11826_sent_158,28
11820_sent_226,68
11820_sent_179,9
11593_sent_143_145,34
12334_sent_19,13
11593_sent_519_521,46
12805_sent_130_132,34
11591_sent_346_348,10
10041_sent_166_168,21
11337_sent_33_35,36
3405_sent_119_121,16
11820_sent_496_498,96
11148_sent_64,30
6187_sent_188_190,50
10936_sent_14_16,16
10454_sent_25_27,50
11593_sent_66_68,22
11326_sent_78_80,12
12448_sent_145_147,10
11820_sent_74_76,33
12080_sent_429,69
10015_sent_30_32,46
12334_sent_6_8,70
11593_sent_43_45,7
10506_sent_52_54,22
10768_sent_9_11,54
12080_sent_184_186,88
11755_sent_82_84,22
11755_sent_122_124,47
11591_sent_95_97,10
11820_sent_698_700,60
10454_sent_76_78,42
12080_sent_0,12
11820_sent_49,97
11820_sent_562,19
10501_sent_19,62
12080_sent_232_234,63
11826_sent_52_54,17
11148_sent_421_423,44
10041_sent_168_170,22
6187_sent_151_153,23
10454_sent_9_11,38
3904_sent_55_57,44
2435_sent_318,110
6187_sent_1_3,45
6187_sent_209,62
12265_sent_43,38
10454_sent_4_6,33
13088_sent_266,15
11148_sent_369_371,46
11171_sent_9_11,12
12805_sent_86,9
10454_sent_38,34
10041_sent_283_285,48
10404_sent_28_30,6
11820_sent_772_774,45
12265_sent_46_48,52
10286_sent_66_68,14
12805_sent_35,38
11820_sent_870,19
5473_sent_67_69,10
11591_sent_148,88
11591_sent_147_149,88
11755_sent_59,58
11820_sent_487_489,113
11507_sent_37_39,48
12080_sent_461,9
6187_sent_215_217,30
11593_sent_528_530,28
11148_sent_32_34,41
11591_sent_177_179,43
12080_sent_269,38
10041_sent_27_29,25
9780_sent_15_17,70
12334_sent_24_26,41
12408_sent_59_61,8
10041_sent_317_319,30
11689_sent_200_202,41
11689_sent_137_139,87
10518_sent_17_19,43
11148_sent_226_228,46
11820_sent_747,48
11148_sent_388_390,16
11593_sent_21_23,39
13088_sent_32_34,40
3904_sent_62_64,41
11150_sent_76_78,53
12265_sent_19_21,52
11148_sent_418_420,40
11148_sent_68_70,45
6187_sent_210,59
11148_sent_119_121,37
11337_sent_111_113,45
11591_sent_298_300,26
6284_sent_15_17,69
11820_sent_872_874,48
11689_sent_31_33,105
10067_sent_20_22,43
11150_sent_17,12
10067_sent_2_4,62
2801_sent_140_142,87
11148_sent_207,58
2801_sent_199_201,33
6284_sent_39_41,15
11826_sent_118_120,9
12334_sent_8_10,53
12080_sent_121,16
11148_sent_73_75,60
11591_sent_4,15
11148_sent_453_455,24
3904_sent_14_16,16
10067_sent_160_162,31
11148_sent_238_240,40
3405_sent_105,38
12080_sent_319_321,33
10404_sent_37_39,47
11820_sent_632_634,112
11593_sent_380_382,17
12080_sent_264,30
2801_sent_140,87
10454_sent_7,32
11593_sent_462_464,74
3405_sent_129_131,23
11820_sent_185_187,24
6187_sent_85_87,95
11337_sent_60,19
11337_sent_59_61,19
12080_sent_169_171,40
10506_sent_59_61,25
5473_sent_86_88,47
11148_sent_236_238,65
5473_sent_0_2,14
3405_sent_28_30,51
1888_sent_24,42
12080_sent_72,140
2801_sent_53_55,41
12408_sent_4_6,32
11820_sent_694,79
11826_sent_99_101,81
13088_sent_78_80,46
6187_sent_167,56
11337_sent_35_37,38
6187_sent_139_141,42
11148_sent_79_81,14
2435_sent_16,42
12080_sent_88_90,49
9780_sent_45_47,61
6187_sent_55_57,22
12080_sent_427_429,69
10015_sent_178,51
11751_sent_14_16,17
11591_sent_246_248,52
11820_sent_604_606,85
10067_sent_45_47,19
10454_sent_1_3,46
11820_sent_591,69
11826_sent_32_34,34
11148_sent_262_264,63
6187_sent_229_231,49
12080_sent_263_265,175
3405_sent_104_106,38
11593_sent_108_110,116
10286_sent_47_49,44
10041_sent_290_292,44
2801_sent_172_174,65
2435_sent_341,29
3405_sent_100,61
11591_sent_159_161,25
3904_sent_93,11
12080_sent_34_36,53
10067_sent_5_7,25
2435_sent_312_314,33
2435_sent_62_64,40
11755_sent_137_139,47
2435_sent_137_139,46
2801_sent_125,58
10067_sent_51_53,28
10454_sent_70_72,34
11246_sent_19_21,39
10501_sent_51,90
2801_sent_101_103,82
12046_sent_13_15,36
11976_sent_24_26,14
11689_sent_33_35,9
11689_sent_223,85
11148_sent_263,63
12080_sent_435_437,54
11755_sent_172_174,29
12080_sent_119_121,16
6187_sent_126_128,15
12408_sent_7_9,9
11591_sent_52_54,68
10286_sent_65_67,14
11689_sent_14_16,92
10501_sent_12_14,17
13088_sent_95,18
11976_sent_21_23,35
11818_sent_42,58
11591_sent_164_166,50
10041_sent_295,19
10404_sent_1_3,14
11820_sent_36_38,13
11148_sent_368_370,46
10518_sent_114_116,24
10518_sent_135,10
10067_sent_6_8,24
2435_sent_94_96,14
11148_sent_69_71,45
11826_sent_150_152,38
6187_sent_269_271,22
11820_sent_678,17
10041_sent_153_155,18
11689_sent_6_8,72
11593_sent_378_380,25
11623_sent_14_16,38
10041_sent_312_314,21
10067_sent_1_3,62
6187_sent_367_369,91
10936_sent_9_11,37
11820_sent_643,22
2435_sent_61_63,31
11820_sent_23,81
10454_sent_15_17,63
11150_sent_43,46
6187_sent_425_427,36
11148_sent_79,72
10065_sent_1,9
13088_sent_60_62,32
11826_sent_151,15
10067_sent_11_13,37
12080_sent_432_434,58
10404_sent_24_26,10
2801_sent_50,37
9183_sent_15,16
6187_sent_166_168,56
10041_sent_78_80,42
10454_sent_11_13,35
11820_sent_165_167,50
11820_sent_641_643,22
2801_sent_39,34
12080_sent_344,68
11593_sent_20_22,16
11148_sent_275_277,23
11751_sent_0_2,44
1888_sent_19_21,39
11337_sent_44_46,35
11689_sent_29_31,120
6187_sent_183_185,50
2435_sent_183,15
11820_sent_236_238,76
11820_sent_580,142
2435_sent_305_307,37
10511_sent_23_25,29
12080_sent_302_304,35
11820_sent_816,59
11820_sent_145_147,89
13088_sent_93_95,19
10286_sent_28_30,9
12448_sent_144_146,10
3904_sent_64_66,41
2435_sent_206_208,33
11820_sent_86,39
4178_sent_119_121,29
2435_sent_325_327,128
10067_sent_87_89,38
11212_sent_13_15,12
11820_sent_410_412,21
10015_sent_9_11,19
12805_sent_182_184,39
12080_sent_5_7,37
10454_sent_38_40,67
11148_sent_277_279,34
10065_sent_42_44,52
13088_sent_115_117,81
11820_sent_143_145,89
6187_sent_406_408,33
10478_sent_30,16
11820_sent_489,90
11148_sent_118_120,26
10501_sent_52_54,51
6187_sent_325_327,20
11820_sent_188_190,122
11148_sent_505,8
12080_sent_230_232,79
11150_sent_64_66,101
11171_sent_13_15,43
12448_sent_85_87,40
12448_sent_86_88,40
12080_sent_51_53,54
11148_sent_202_204,18
10501_sent_21_23,32
12874_sent_188_190,37
11755_sent_98_100,39
11171_sent_9,15
11820_sent_824_826,19
11689_sent_55_57,85
11593_sent_63_65,64
11689_sent_170,69
11591_sent_64,56
13088_sent_202_204,39
11820_sent_757_759,43
11820_sent_649_651,104
12080_sent_350_352,31
5473_sent_50_52,40
6187_sent_310_312,66
6187_sent_187,7
11689_sent_209_211,55
6284_sent_39,15
3405_sent_71,94
12448_sent_146_148,50
12874_sent_142_144,20
12448_sent_39,52
10518_sent_81_83,24
12408_sent_5,8
13088_sent_227_229,83
10454_sent_21,15
9780_sent_3_5,13
11593_sent_541_543,29
12874_sent_302_304,41
10065_sent_9_11,36
10015_sent_7_9,39
11507_sent_36_38,48
11150_sent_4,13
11591_sent_313_315,46
10067_sent_132_134,8
11820_sent_777,28
11755_sent_84,12
10936_sent_10_12,59
10041_sent_79,36
11591_sent_45_47,34
2435_sent_387_389,30
11820_sent_704_706,15
11591_sent_196_198,34
11689_sent_149,137
11755_sent_143_145,11
11820_sent_590_592,69
11337_sent_108_110,12
11150_sent_63_65,17
3904_sent_61_63,40
11820_sent_324_326,79
11593_sent_140_142,76
12265_sent_25_27,41
10518_sent_68_70,63
11148_sent_16_18,23
12080_sent_161,109
11820_sent_602_604,70
11751_sent_10_12,62
10015_sent_202_204,12
6187_sent_14_16,74
11150_sent_68_70,32
11968_sent_63_65,31
6187_sent_427_429,38
11826_sent_37_39,36
11337_sent_70_72,41
2801_sent_165_167,59
11826_sent_55_57,41
11820_sent_331_333,34
12265_sent_10_12,16
11326_sent_38,34
10067_sent_143_145,15
11148_sent_437_439,42
11820_sent_111_113,60
12080_sent_131_133,77
1888_sent_17_19,20
13088_sent_120_122,37
12408_sent_1_3,32
10067_sent_69_71,34
12080_sent_157_159,119
11820_sent_10_12,62
11826_sent_1_3,24
11820_sent_19_21,87
6187_sent_401_403,35
12448_sent_146,34
12265_sent_10,16
11820_sent_168_170,20
11755_sent_26_28,52
13088_sent_226_228,83
10065_sent_33_35,33
12408_sent_22_24,36
11820_sent_727_729,46
10518_sent_29,40
1888_sent_22_24,42
12448_sent_171_173,40
11591_sent_120_122,41
12265_sent_18_20,40
11689_sent_149_151,137
13088_sent_265_267,15
6187_sent_418_420,56
6187_sent_216_218,75
3405_sent_60,62
11820_sent_429_431,124
11326_sent_47,43
12080_sent_306_308,15
10484_sent_17_19,30
11337_sent_24_26,34
12080_sent_222_224,150
10454_sent_23,15
10506_sent_22_24,32
12080_sent_485,33
11591_sent_102_104,43
11826_sent_156_158,28
11326_sent_10_12,37
3904_sent_63_65,41
10454_sent_66_68,68
11754_sent_24_26,42
11689_sent_20_22,20
12080_sent_525_527,28
11820_sent_780_782,103
11820_sent_860_862,12
11593_sent_439_441,9
11826_sent_114_116,26
11148_sent_207_209,58
11507_sent_26_28,32
11689_sent_142,39
10511_sent_97_99,7
11593_sent_408_410,23
11593_sent_414_416,36
10041_sent_80_82,65
10768_sent_35_37,38
11591_sent_13,8
12080_sent_88,49
2435_sent_386_388,30
12874_sent_143_145,20
11194_sent_14_16,12
11820_sent_533,73
11751_sent_2_4,33
10015_sent_247,26
11755_sent_147,32
10067_sent_61_63,27
11820_sent_503_505,130
11820_sent_557_559,105
11820_sent_824,19
11593_sent_286_288,31
10041_sent_326_328,20
11755_sent_157,28
11755_sent_35_37,67
10478_sent_38_40,17
12080_sent_81_83,30
10518_sent_58_60,50
12448_sent_124_126,35
11820_sent_497,35
12080_sent_316_318,125
2435_sent_347_349,32
3425_sent_29_31,43
10041_sent_84,64
11148_sent_462_464,53
11326_sent_78,12
6284_sent_37_39,50
6284_sent_22_24,28
10041_sent_2,22
11593_sent_436,58
10454_sent_16_18,12
11593_sent_105_107,57
11593_sent_75_77,37
6187_sent_424_426,36
12080_sent_431_433,58
12080_sent_259_261,27
12874_sent_107_109,7
9780_sent_26_28,58
10065_sent_1_3,20
10015_sent_201_203,30
12080_sent_97_99,80
6284_sent_20_22,60
10518_sent_39_41,25
6187_sent_398_400,28
6187_sent_48_50,25
11593_sent_362_364,22
11820_sent_774_776,45
11820_sent_692,69
11591_sent_13_15,24
10041_sent_222_224,37
10041_sent_202_204,61
11148_sent_338_340,51
11150_sent_72,10
11689_sent_78_80,97
6187_sent_238_240,8
11820_sent_831_833,47
10015_sent_18_20,19
11148_sent_312_314,28
6187_sent_433_435,73
11593_sent_529,28
11148_sent_37_39,46
2435_sent_372_374,59
10067_sent_178,18
10501_sent_24_26,45
10506_sent_24_26,38
11820_sent_851_853,28
2435_sent_20_22,26
11593_sent_257,12
11148_sent_142_144,15
11689_sent_158_160,36
6187_sent_149,36
12448_sent_4_6,19
11326_sent_4_6,60
11326_sent_7,18
11150_sent_20_22,15
13088_sent_91,40
12080_sent_120_122,62
11593_sent_389_391,92
11337_sent_37_39,20
11148_sent_345_347,29
11148_sent_361_363,48
11755_sent_88_90,40
